symbol,tier,sector,reported_date,report_time,earnings_source,reported_eps,estimated_eps,surprise_percentage,day0_date,day0_close,pre_earnings_momentum_pct,drift_5d_pct,drift_10d_pct,spy_drift_5d_pct,spy_drift_10d_pct,abnormal_drift_5d_pct,abnormal_drift_10d_pct,drift_20d_pct,spy_drift_20d_pct,abnormal_drift_20d_pct,volume_spike_ratio,volatility_change_ratio
AMD,large,Tech,2019-04-30,post-market,alpha_vantage,0.06,0.06,0.0,2019-05-01,26.81,-5.8,1.04,2.87,-1.47,-2.31,2.51,5.18,4.55,-4.38,8.93,2.24,1.36
AMD,large,Tech,2019-07-30,post-market,alpha_vantage,0.08,0.08,0.0,2019-07-31,30.45,-10.73,-4.14,-0.69,-3.18,-4.55,-0.96,3.86,1.08,-2.87,3.95,2.44,3.68
AMD,large,Tech,2019-10-29,post-market,alpha_vantage,0.18,0.18,0.0,2019-10-30,33.13,5.64,8.45,13.25,0.97,1.63,7.48,11.62,18.96,3.73,15.23,1.76,0.79
AMD,large,Tech,2020-01-28,post-market,alpha_vantage,0.32,0.31,3.2258,2020-01-29,47.51,-7.62,4.9,13.43,1.91,3.31,2.99,10.12,-7.37,-8.91,1.54,2.13,1.11
AMD,large,Tech,2020-04-28,post-market,alpha_vantage,0.18,0.18,0.0,2020-04-29,53.66,-4.04,-2.8,-2.76,-3.06,-3.96,0.26,1.2,-3.58,3.33,-6.91,1.37,0.77
AMD,large,Tech,2020-07-28,post-market,alpha_vantage,0.18,0.17,5.8824,2020-07-29,76.09,23.14,12.12,8.57,2.15,3.79,9.97,4.78,13.05,6.91,6.14,2.01,1.0
AMD,large,Tech,2020-10-27,pre-market,alpha_vantage,0.41,0.36,13.8889,2020-10-27,78.88,-3.29,-2.92,-1.13,-0.65,4.68,-2.27,-5.81,7.85,7.39,0.46,3.27,1.59
AMD,large,Tech,2021-01-26,post-market,alpha_vantage,0.52,0.48,8.3333,2021-01-27,88.84,0.1,-1.07,3.95,1.99,4.19,-3.06,-0.24,-7.23,2.12,-9.35,1.57,0.87
AMD,large,Tech,2021-04-27,post-market,alpha_vantage,0.52,0.44,18.1818,2021-04-28,84.02,2.95,-7.37,-11.16,-0.4,-2.87,-6.97,-8.29,-6.76,0.4,-7.16,2.52,0.69
AMD,large,Tech,2021-07-27,post-market,alpha_vantage,0.63,0.54,16.6667,2021-07-28,97.93,9.53,21.28,9.96,0.03,1.13,21.25,8.83,10.59,2.3,8.29,3.42,1.78
AMD,large,Tech,2021-10-26,post-market,alpha_vantage,0.73,0.66,10.6061,2021-10-27,122.28,5.06,6.75,14.39,2.37,2.13,4.38,12.26,29.05,3.41,25.64,2.34,2.58
AMD,large,Tech,2022-02-01,post-market,alpha_vantage,0.92,0.76,21.0526,2022-02-02,122.76,10.88,8.22,-4.13,0.04,-2.35,8.18,-1.78,-8.78,-4.73,-4.05,2.12,1.28
AMD,large,Tech,2022-05-03,post-market,alpha_vantage,1.13,0.92,22.8261,2022-05-04,99.42,17.09,-11.57,-3.16,-8.46,-8.67,-3.11,5.51,9.22,-2.72,11.94,2.59,1.75
AMD,large,Tech,2022-08-02,post-market,alpha_vantage,1.05,1.04,0.9615,2022-08-03,98.09,9.21,0.98,0.18,1.34,2.94,-0.36,-2.76,-13.48,-4.65,-8.83,1.58,1.18
AMD,large,Tech,2022-11-01,post-market,alpha_vantage,0.67,0.7,-4.2857,2022-11-02,58.63,-1.84,2.2,24.0,-0.2,5.49,2.4,18.51,32.15,8.67,23.48,1.51,1.38
AMD,large,Tech,2023-01-31,post-market,alpha_vantage,0.69,0.67,2.9851,2023-02-01,84.64,12.99,0.06,0.64,-0.04,0.77,0.1,-0.13,-4.96,-3.16,-1.8,2.82,0.84
AMD,large,Tech,2023-05-02,post-market,alpha_vantage,0.6,0.56,7.1429,2023-05-03,81.62,-5.03,18.87,27.11,1.18,1.77,17.69,25.34,46.37,3.38,42.99,2.25,1.36
AMD,large,Tech,2023-08-01,post-market,alpha_vantage,0.58,0.57,1.7544,2023-08-02,109.35,-0.67,1.02,-1.98,-0.97,-2.33,1.99,0.35,-2.52,0.2,-2.72,2.87,1.4
AMD,large,Tech,2023-10-31,post-market,alpha_vantage,0.7,0.68,2.9412,2023-11-01,108.04,12.48,5.14,9.22,3.45,6.39,1.69,2.83,12.14,7.98,4.16,2.6,0.87
AMD,large,Tech,2024-01-30,post-market,alpha_vantage,0.77,0.77,0.0,2024-01-31,167.69,-5.95,1.94,6.57,3.15,3.25,-1.21,3.32,14.81,5.22,9.59,1.46,0.7
AMD,large,Tech,2024-04-30,post-market,alpha_vantage,0.62,0.61,1.6393,2024-05-01,144.27,-4.92,6.48,10.67,3.37,5.88,3.11,4.79,15.58,4.45,11.13,1.62,0.63
AMD,large,Tech,2024-07-30,post-market,alpha_vantage,0.69,0.68,1.4706,2024-07-31,144.48,-0.1,-10.94,-2.58,-5.84,-1.28,-5.1,-1.3,1.3,1.36,-0.06,2.12,1.06
AMD,large,Tech,2024-10-29,post-market,alpha_vantage,0.92,0.92,0.0,2024-10-30,148.6,-2.82,-2.36,-6.26,1.9,2.96,-4.26,-9.22,-8.32,3.24,-11.56,2.38,0.89
AMD,large,Tech,2025-02-04,post-market,alpha_vantage,1.09,1.09,0.0,2025-02-05,112.01,-4.55,-0.26,1.93,-0.14,1.02,-0.12,0.91,-11.75,-5.21,-6.54,2.72,0.5
AMD,large,Tech,2025-05-06,post-market,alpha_vantage,0.96,0.93,3.2258,2025-05-07,100.36,3.09,17.3,11.66,4.71,3.87,12.59,7.79,15.28,5.68,9.6,2.01,0.43
AMD,large,Tech,2025-08-05,post-market,alpha_vantage,0.48,0.48,0.0,2025-08-06,163.12,-9.13,13.06,1.28,1.91,0.84,11.15,0.44,-0.82,2.58,-3.4,2.21,1.39
AMD,large,Tech,2025-11-04,post-market,alpha_vantage,1.2,1.17,2.5641,2025-11-05,256.33,-3.03,1.0,-12.79,0.86,-2.21,0.14,-10.58,-15.74,1.01,-16.75,1.0,1.03
AMD,large,Tech,2026-02-03,post-market,alpha_vantage,1.53,1.32,15.9091,2026-02-04,200.19,-20.79,6.69,1.59,0.84,-0.25,5.85,1.84,-0.37,-0.71,0.34,2.75,1.11
AMD,large,Tech,2026-05-05,post-market,alpha_vantage,1.37,1.29,6.2016,2026-05-06,421.39,25.0,5.72,6.22,1.16,1.01,4.56,5.21,24.16,3.17,20.99,2.08,1.2
AMZN,large,Tech,2006-10-24,post-market,alpha_vantage,0.05,0.03,66.6667,2006-10-25,1.88,16.05,0.0,4.79,-1.08,0.4,1.08,4.39,14.36,1.86,12.5,6.6,0.59
AMZN,large,Tech,2007-02-01,post-market,alpha_vantage,0.01,0.01,0.0,2007-02-02,1.87,1.63,3.74,8.02,-0.6,0.64,4.34,7.38,-1.07,-5.15,4.08,3.59,0.8
AMZN,large,Tech,2007-04-24,post-market,alpha_vantage,0.01,0.01,0.0,2007-04-25,2.84,26.22,7.75,10.56,0.04,1.12,7.71,9.44,21.48,1.98,19.5,16.34,2.42
AMZN,large,Tech,2007-07-24,post-market,alpha_vantage,0.01,0.01,0.0,2007-07-25,4.31,17.44,-10.21,-9.74,-3.42,-1.17,-6.79,-8.57,-8.82,-3.27,-5.55,6.92,1.29
AMZN,large,Tech,2007-10-23,post-market,alpha_vantage,0.01,0.01,0.0,2007-10-24,4.44,-1.99,0.45,-2.03,2.09,-2.36,-1.64,0.33,-10.14,-6.47,-3.67,5.08,0.63
AMZN,large,Tech,2008-01-30,post-market,alpha_vantage,0.02,0.02,0.0,2008-01-31,3.89,0.26,-8.74,-2.57,-2.5,-1.6,-6.24,-0.97,-17.22,-2.58,-14.64,3.49,1.25
AMZN,large,Tech,2008-04-23,post-market,alpha_vantage,0.02,0.02,0.0,2008-04-24,3.88,4.86,2.32,-6.19,2.02,0.61,0.3,-6.8,2.06,0.86,1.2,2.63,0.7
AMZN,large,Tech,2008-07-23,post-market,alpha_vantage,0.02,0.01,100.0,2008-07-24,3.94,9.14,-3.05,-2.28,1.05,1.2,-4.1,-3.48,5.58,1.82,3.76,3.38,0.72
AMZN,large,Tech,2008-10-22,post-market,alpha_vantage,0.01,0.01,0.0,2008-10-23,2.52,0.4,12.7,-6.35,5.03,-0.91,7.67,-5.44,-30.56,-17.71,-12.85,2.54,0.96
AMZN,large,Tech,2009-01-29,post-market,alpha_vantage,0.03,0.02,50.0,2009-01-30,2.94,16.21,13.27,7.48,5.01,-0.08,8.26,7.56,5.44,-14.77,20.21,4.62,0.9
AMZN,large,Tech,2009-04-23,post-market,alpha_vantage,0.02,0.02,0.0,2009-04-24,4.22,8.21,-6.4,-7.58,1.42,7.29,-7.82,-14.87,-10.43,2.72,-13.15,2.97,0.85
AMZN,large,Tech,2009-07-23,post-market,alpha_vantage,0.02,0.02,0.0,2009-07-24,4.32,0.7,-0.69,-1.16,0.76,3.2,-1.45,-4.36,-1.62,5.01,-6.63,2.61,0.65
AMZN,large,Tech,2009-10-22,post-market,alpha_vantage,0.02,0.02,0.0,2009-10-23,5.92,24.11,0.34,6.59,-4.18,-0.88,4.52,7.47,9.46,1.25,8.21,8.61,1.55
AMZN,large,Tech,2010-01-28,post-market,alpha_vantage,0.04,0.04,0.0,2010-01-29,6.27,3.29,-6.38,-4.63,-0.68,0.61,-5.7,-5.24,-0.64,4.19,-4.83,2.77,1.16
AMZN,large,Tech,2010-04-22,post-market,alpha_vantage,0.03,0.03,0.0,2010-04-23,7.18,0.98,-4.46,-12.95,-2.46,-8.66,-2.0,-4.29,-14.48,-10.43,-4.05,2.49,1.23
AMZN,large,Tech,2010-07-22,post-market,alpha_vantage,0.02,0.03,-33.3333,2010-07-23,5.94,0.34,-0.84,8.08,-0.13,1.79,-0.71,6.29,7.58,-2.61,10.19,6.19,0.57
AMZN,large,Tech,2010-10-21,post-market,alpha_vantage,0.03,0.02,50.0,2010-10-22,8.46,2.79,-2.36,0.95,0.12,3.69,-2.48,-2.74,-2.6,1.64,-4.24,2.33,0.49
AMZN,large,Tech,2011-01-27,post-market,alpha_vantage,0.05,0.04,25.0,2011-01-28,8.56,-3.49,2.8,10.51,2.69,4.22,0.11,6.29,1.17,4.25,-3.08,4.31,0.69
AMZN,large,Tech,2011-04-26,post-market,alpha_vantage,0.02,0.03,-33.3333,2011-04-27,9.83,9.96,1.73,3.97,-0.62,-0.91,2.35,4.88,-2.24,-2.42,0.18,4.93,0.94
AMZN,large,Tech,2011-07-26,post-market,alpha_vantage,0.02,0.02,0.0,2011-07-27,11.13,3.25,-5.66,-12.76,-3.39,-14.02,-2.27,1.26,-12.94,-9.59,-3.35,3.15,2.34
AMZN,large,Tech,2011-10-25,post-market,alpha_vantage,0.01,0.01,0.0,2011-10-26,9.92,-14.34,8.67,6.45,-0.25,-0.92,8.92,7.37,-4.74,-6.23,1.49,3.51,0.99
AMZN,large,Tech,2012-01-31,post-market,alpha_vantage,0.02,0.01,100.0,2012-02-01,8.97,-4.47,3.34,2.79,2.05,1.58,1.29,1.21,0.33,3.97,-3.64,3.86,1.07
AMZN,large,Tech,2012-04-26,post-market,alpha_vantage,0.01,0.07,-85.7143,2012-04-27,11.34,19.37,-1.23,0.35,-2.41,-3.4,1.18,3.75,-6.17,-5.9,-0.27,4.98,0.86
AMZN,large,Tech,2012-07-26,post-market,alpha_vantage,0.01,0.02,-50.0,2012-07-27,11.87,4.03,-1.01,-1.94,0.48,1.56,-1.49,-3.5,3.54,2.04,1.5,3.46,0.54
AMZN,large,Tech,2012-10-25,post-market,alpha_vantage,-0.03,-0.08,62.5,2012-10-26,11.91,-0.75,-0.25,-4.87,1.14,-2.52,-1.39,-2.35,3.78,0.08,3.7,3.35,0.86
AMZN,large,Tech,2013-01-29,post-market,alpha_vantage,0.01,0.01,0.0,2013-01-30,13.64,1.72,-3.89,-1.25,0.73,1.39,-4.62,-2.64,-3.15,1.03,-4.18,3.86,0.99
AMZN,large,Tech,2013-04-25,post-market,alpha_vantage,0.01,0.08,-87.5,2013-04-26,12.74,-2.15,1.26,3.45,1.98,3.27,-0.72,0.18,2.75,4.47,-1.72,5.2,0.98
AMZN,large,Tech,2013-07-25,post-market,alpha_vantage,-0.02,0.05,-140.0,2013-07-26,15.6,2.23,-2.5,-4.74,1.09,0.12,-3.59,-4.86,-7.05,-1.47,-5.58,3.13,0.9
AMZN,large,Tech,2013-10-24,post-market,alpha_vantage,-0.09,-0.09,0.0,2013-10-25,18.17,10.46,-1.21,-3.58,0.15,0.76,-1.36,-4.34,2.48,2.76,-0.28,4.32,0.74
AMZN,large,Tech,2014-01-30,post-market,alpha_vantage,0.03,0.03,0.0,2014-01-31,17.93,-7.48,0.67,-0.33,0.84,3.28,-0.17,-3.61,0.33,3.82,-3.49,4.98,1.17
AMZN,large,Tech,2014-04-24,post-market,alpha_vantage,0.01,0.01,0.0,2014-04-25,15.19,-6.52,1.38,-3.82,0.95,0.9,0.43,-4.72,2.76,2.18,0.58,2.91,0.89
AMZN,large,Tech,2014-07-24,post-market,alpha_vantage,-0.01,-0.01,0.0,2014-07-25,16.2,-9.65,-5.25,-2.22,-2.64,-2.27,-2.61,0.05,2.35,0.74,1.61,5.0,0.89
AMZN,large,Tech,2014-10-23,post-market,alpha_vantage,-0.05,-0.04,-25.0,2014-10-24,14.35,-5.47,6.41,4.46,2.66,3.52,3.75,0.94,15.89,5.22,10.67,5.32,1.04
AMZN,large,Tech,2015-01-29,post-market,alpha_vantage,0.02,0.01,100.0,2015-01-30,17.73,13.51,5.53,7.67,3.06,5.18,2.47,2.49,8.74,6.29,2.45,5.87,0.64
AMZN,large,Tech,2015-04-23,post-market,alpha_vantage,-0.01,-0.01,0.0,2015-04-24,22.25,18.48,-4.99,-2.56,-0.44,-0.01,-4.55,-2.55,-3.91,0.63,-4.54,5.7,1.02
AMZN,large,Tech,2015-07-23,post-market,alpha_vantage,0.01,-0.01,200.0,2015-07-24,26.47,9.61,1.28,-1.28,1.2,-0.02,0.08,-1.26,-6.61,-4.89,-1.72,6.53,0.69
AMZN,large,Tech,2015-10-22,post-market,alpha_vantage,0.01,-0.01,200.0,2015-10-23,29.95,4.94,4.51,10.08,0.2,1.22,4.31,8.86,11.59,0.87,10.72,2.53,0.51
AMZN,large,Tech,2016-01-28,post-market,alpha_vantage,0.05,0.08,-37.5,2016-01-29,29.35,-1.58,-14.45,-13.63,-2.98,-3.66,-11.47,-9.97,-5.86,-0.08,-5.78,2.39,0.88
AMZN,large,Tech,2016-04-28,post-market,alpha_vantage,0.05,0.03,66.6667,2016-04-29,32.98,6.28,2.18,7.64,-0.3,-0.76,2.48,8.4,7.97,1.9,6.07,3.03,1.49
AMZN,large,Tech,2016-07-28,post-market,alpha_vantage,0.09,0.05,80.0,2016-07-29,37.94,1.88,0.95,1.82,0.49,0.62,0.46,1.2,1.34,0.08,1.26,2.09,0.79
AMZN,large,Tech,2016-10-27,post-market,alpha_vantage,0.03,0.04,-25.0,2016-10-28,38.82,-5.2,-2.76,-4.82,-1.88,1.83,-0.88,-6.65,-1.24,3.74,-4.98,3.32,2.34
AMZN,large,Tech,2017-02-02,post-market,alpha_vantage,0.08,0.07,14.2857,2017-02-03,40.51,-3.06,2.12,4.3,0.95,2.51,1.17,1.79,4.49,3.65,0.84,2.87,0.44
AMZN,large,Tech,2017-04-27,post-market,alpha_vantage,0.07,0.06,16.6667,2017-04-28,46.25,2.94,0.99,3.94,0.68,0.38,0.31,3.56,7.65,1.52,6.13,2.02,1.18
AMZN,large,Tech,2017-07-27,post-market,alpha_vantage,0.02,0.07,-71.4286,2017-07-28,51.0,-0.55,-3.18,-5.1,0.2,-1.13,-3.38,-3.97,-7.33,-0.95,-6.38,2.16,1.32
AMZN,large,Tech,2017-10-26,post-market,alpha_vantage,0.03,0.03,0.0,2017-10-27,55.05,12.0,0.96,2.22,0.29,0.15,0.67,2.07,8.61,0.98,7.63,5.59,0.97
AMZN,large,Tech,2018-02-01,post-market,alpha_vantage,0.11,0.09,22.2222,2018-02-02,71.5,2.0,-6.32,1.3,-5.06,-0.85,-1.26,2.15,6.55,-1.18,7.73,2.23,1.87
AMZN,large,Tech,2018-04-26,post-market,alpha_vantage,0.16,0.06,166.6667,2018-04-27,78.63,2.96,0.53,1.93,-0.2,2.36,0.73,-0.43,2.39,2.1,0.29,2.11,0.29
AMZN,large,Tech,2018-07-26,post-market,alpha_vantage,0.25,0.13,92.3077,2018-07-27,90.86,0.2,0.33,3.81,0.77,0.62,-0.44,3.19,4.85,2.16,2.69,2.29,0.93
AMZN,large,Tech,2018-10-25,post-market,alpha_vantage,0.29,0.15,93.3333,2018-10-26,82.14,-6.87,1.39,4.24,2.47,4.68,-1.08,-0.44,-3.74,0.82,-4.56,2.19,1.26
AMZN,large,Tech,2019-01-31,post-market,alpha_vantage,0.3,0.28,7.1429,2019-02-01,81.31,-2.66,-2.34,-1.12,0.15,2.71,-2.49,-3.83,4.3,3.46,0.84,1.83,0.6
AMZN,large,Tech,2019-04-25,post-market,alpha_vantage,0.35,0.23,52.1739,2019-04-26,97.53,4.78,0.6,-3.11,0.21,-1.81,0.39,-1.3,-6.53,-3.62,-2.91,2.35,1.65
AMZN,large,Tech,2019-07-25,post-market,alpha_vantage,0.26,0.28,-7.1429,2019-07-26,97.15,-1.1,-6.17,-6.97,-3.11,-3.44,-3.06,-3.53,-9.95,-5.68,-4.27,1.6,1.81
AMZN,large,Tech,2019-10-24,post-market,alpha_vantage,0.21,0.22,-4.5455,2019-10-25,88.07,0.22,1.7,1.39,1.51,2.43,0.19,-1.04,-0.89,3.1,-3.99,3.43,0.64
AMZN,large,Tech,2020-01-30,post-market,alpha_vantage,0.32,0.2,60.0,2020-01-31,100.44,7.91,3.5,6.27,3.25,4.93,0.25,1.34,-2.73,-3.93,1.2,4.5,1.02
AMZN,large,Tech,2020-04-30,post-market,alpha_vantage,0.25,0.31,-19.3548,2020-05-01,114.3,-5.15,4.09,5.42,3.41,1.23,0.68,4.19,8.09,8.05,0.04,1.62,0.4
AMZN,large,Tech,2020-07-30,post-market,alpha_vantage,0.52,0.08,550.0,2020-07-31,158.23,5.17,0.09,-0.52,2.47,3.16,-2.38,-3.68,7.5,7.37,0.13,1.43,0.56
AMZN,large,Tech,2020-10-29,post-market,alpha_vantage,0.62,0.38,63.1579,2020-10-30,151.81,-5.25,9.06,3.05,7.23,9.66,1.83,-6.61,4.34,10.88,-6.54,1.63,1.42
AMZN,large,Tech,2021-02-02,post-market,alpha_vantage,0.7,0.35,100.0,2021-02-03,165.63,2.47,-0.78,0.47,2.16,2.32,-2.94,-1.85,-10.11,-1.35,-8.76,1.81,0.38
AMZN,large,Tech,2021-04-29,post-market,alpha_vantage,0.79,0.47,68.0851,2021-04-30,173.37,3.79,-5.07,-7.05,1.16,-0.17,-6.23,-6.88,-7.05,0.66,-7.71,2.01,1.42
AMZN,large,Tech,2021-07-29,post-market,alpha_vantage,0.76,0.61,24.5902,2021-07-30,166.38,-9.0,0.52,-1.01,0.91,1.69,-0.39,-2.7,0.66,2.68,-2.02,2.7,0.43
AMZN,large,Tech,2021-10-28,post-market,alpha_vantage,0.31,0.44,-29.5455,2021-10-29,168.62,1.1,4.35,4.53,2.02,1.75,2.33,2.78,5.61,1.16,4.45,2.27,1.24
AMZN,large,Tech,2022-02-03,post-market,alpha_vantage,1.39,0.18,672.2222,2022-02-04,157.64,9.49,-2.76,-3.2,-1.84,-3.22,-0.92,0.02,-12.81,-6.52,-6.29,2.99,0.63
AMZN,large,Tech,2022-04-28,post-market,alpha_vantage,-0.38,0.42,-190.4762,2022-04-29,124.28,-13.9,-7.65,-9.03,-0.16,-2.5,-7.49,-6.53,-7.35,0.79,-8.14,4.35,1.42
AMZN,large,Tech,2022-07-28,post-market,alpha_vantage,-0.2,0.12,-266.6667,2022-07-29,134.95,10.24,4.33,6.37,0.36,3.67,3.97,2.7,-3.11,-1.62,-1.49,2.31,0.77
AMZN,large,Tech,2022-10-27,post-market,alpha_vantage,0.28,0.21,33.3333,2022-10-28,103.41,-13.33,-12.02,-2.53,-3.26,2.44,-8.76,-4.97,-9.15,1.77,-10.92,3.73,1.75
AMZN,large,Tech,2023-02-02,post-market,alpha_vantage,0.03,0.17,-82.3529,2023-02-03,103.39,1.12,-5.59,-5.99,-1.05,-1.23,-4.54,-4.76,-9.32,-1.91,-7.41,1.79,0.58
AMZN,large,Tech,2023-04-27,post-market,alpha_vantage,0.31,0.21,47.619,2023-04-28,105.45,-1.41,0.2,4.56,-0.79,-1.04,0.99,5.6,13.9,0.98,12.92,2.17,0.83
AMZN,large,Tech,2023-08-03,post-market,alpha_vantage,0.65,0.34,91.1765,2023-08-04,139.57,5.57,-0.83,-4.55,-0.26,-2.31,-0.57,-2.24,-1.04,0.98,-2.02,2.69,0.8
AMZN,large,Tech,2023-10-26,post-market,alpha_vantage,0.94,0.58,62.069,2023-10-27,127.74,2.05,8.5,12.38,5.85,7.29,2.65,5.09,15.65,10.67,4.98,2.42,0.73
AMZN,large,Tech,2024-02-01,post-market,alpha_vantage,1.0,0.8,25.0,2024-02-02,171.81,7.98,1.54,-1.34,1.39,1.04,0.15,-2.38,3.36,3.63,-0.27,2.51,0.96
AMZN,large,Tech,2024-04-30,post-market,alpha_vantage,0.98,0.82,19.5122,2024-05-01,179.0,1.36,5.03,3.91,3.37,5.88,1.66,-1.97,0.18,4.45,-4.27,2.21,0.7
AMZN,large,Tech,2024-08-01,post-market,alpha_vantage,1.26,1.02,23.5294,2024-08-02,167.9,-8.0,-0.57,5.46,0.02,4.02,-0.59,1.44,6.31,5.78,0.53,3.45,1.39
AMZN,large,Tech,2024-10-31,post-market,alpha_vantage,1.43,1.14,25.4386,2024-11-01,197.93,5.38,5.18,2.36,4.75,2.58,0.43,-0.22,6.46,5.71,0.75,3.1,1.53
AMZN,large,Tech,2025-02-06,pre-market,alpha_vantage,1.86,1.4837,25.3623,2025-02-06,238.83,1.79,-3.54,-9.32,0.56,-1.05,-4.1,-8.27,-16.57,-5.01,-11.56,1.83,1.12
AMZN,large,Tech,2025-05-01,post-market,alpha_vantage,1.59,1.36,16.9118,2025-05-02,189.98,0.52,1.62,8.22,-0.43,4.84,2.05,3.38,8.77,4.58,4.19,1.21,0.67
AMZN,large,Tech,2025-07-31,post-market,alpha_vantage,1.68,1.32,27.2727,2025-08-01,214.75,-7.21,3.7,7.58,2.49,3.49,1.21,4.09,6.64,3.75,2.89,3.11,1.58
AMZN,large,Tech,2025-10-30,post-market,alpha_vantage,1.95,1.56,25.0,2025-10-31,244.22,8.92,0.08,-3.9,-1.63,-1.49,1.71,-2.41,-4.23,-0.26,-3.97,3.52,1.15
AMZN,large,Tech,2026-02-05,post-market,alpha_vantage,1.95,1.95,0.0,2026-02-06,210.32,-12.11,-5.48,-2.4,-1.28,-1.19,-4.2,-1.21,1.51,-1.79,3.3,4.03,0.87
AMZN,large,Tech,2026-04-29,post-market,alpha_vantage,2.78,1.64,69.5122,2026-04-30,265.06,3.91,2.31,0.81,1.8,4.11,0.51,-3.3,2.11,5.26,-3.15,2.18,0.68
ANF,mid,Consumer,2014-05-29,post-market,yfinance,-0.17,-0.18,4.04,2014-05-30,29.63338851928711,2.18,4.49,10.31,1.4,0.75,3.09,9.56,13.82,1.63,12.19,1.45,0.31
ANF,mid,Consumer,2014-08-28,post-market,yfinance,0.19,0.11,66.24,2014-08-29,32.906959533691406,-4.13,-2.11,-1.72,-0.06,-0.86,-2.05,-0.86,-11.94,-1.58,-10.36,0.96,0.39
ANF,mid,Consumer,2014-12-03,post-market,yfinance,0.42,0.41,2.35,2014-12-04,22.115070343017578,-4.19,-2.15,-0.65,-1.67,-0.42,-0.48,-0.23,1.33,-2.86,4.19,1.66,0.8
ANF,mid,Consumer,2015-03-04,post-market,yfinance,1.15,1.16,-0.58,2015-03-05,16.154001235961914,-15.19,4.65,5.59,-1.6,-0.46,6.25,6.05,9.95,-1.91,11.86,4.83,0.42
ANF,mid,Consumer,2015-05-28,post-market,yfinance,-0.91,-0.34,-169.4,2015-05-29,16.509891510009766,-0.5,9.67,10.16,-0.65,-0.54,10.32,10.7,15.34,-0.63,15.97,3.06,0.68
ANF,mid,Consumer,2015-08-26,post-market,yfinance,0.12,-0.05,356.68,2015-08-27,15.2113676071167,10.36,9.32,4.5,-1.87,-1.27,11.19,5.77,17.74,-3.22,20.96,2.47,0.77
ANF,mid,Consumer,2015-11-20,post-market,yfinance,0.48,0.22,114.51,2015-11-23,20.461158752441406,28.52,3.36,5.69,0.77,-1.01,2.59,6.7,9.3,-2.66,11.96,2.28,0.38
ANF,mid,Consumer,2016-03-02,post-market,yfinance,1.08,0.99,9.21,2016-03-03,25.751855850219727,11.18,3.44,2.28,-0.12,2.43,3.56,-0.15,1.35,3.57,-2.22,1.46,0.73
ANF,mid,Consumer,2016-05-26,post-market,yfinance,-0.59,-0.52,-14.18,2016-05-27,16.696531295776367,-17.32,-4.79,-5.34,0.53,-0.85,-5.32,-4.49,-15.95,-5.06,-10.89,1.75,0.26
ANF,mid,Consumer,2016-08-30,post-market,yfinance,-0.19,-0.21,8.26,2016-08-31,14.98331069946289,-19.57,-2.71,-0.68,0.52,-0.97,-3.23,0.29,-12.4,-1.24,-11.16,2.44,0.28
ANF,mid,Consumer,2016-11-18,post-market,yfinance,0.12,0.25,-52.38,2016-11-21,12.466383934020996,-11.56,2.24,4.84,0.35,0.7,1.89,4.14,-9.85,2.84,-12.69,2.15,0.76
ANF,mid,Consumer,2017-03-02,post-market,yfinance,0.71,0.71,,2017-03-03,10.655013084411621,3.91,-2.12,-1.96,-0.31,-0.58,-1.81,-1.38,-2.53,-1.12,-1.41,2.31,0.43
ANF,mid,Consumer,2017-05-25,post-market,yfinance,-0.91,-0.76,-19.42,2017-05-26,11.508110046386719,6.1,-0.01,-3.08,0.94,0.68,-0.95,-3.76,-6.15,0.65,-6.8,1.41,0.72
ANF,mid,Consumer,2017-08-24,post-market,yfinance,-0.16,-0.33,51.39,2017-08-25,10.906065940856934,27.74,7.88,12.33,1.34,1.9,6.54,10.43,17.76,1.79,15.97,3.72,0.33
ANF,mid,Consumer,2017-11-17,post-market,yfinance,0.3,0.21,43.88,2017-11-20,15.303998947143555,37.98,4.05,1.74,1.77,1.89,2.28,-0.15,5.48,3.43,2.05,3.25,0.43
ANF,mid,Consumer,2018-03-07,post-market,yfinance,1.38,1.1,25.76,2018-03-08,20.473833084106445,11.14,-1.34,3.27,0.33,-3.81,-1.67,7.08,22.37,-5.25,27.62,2.6,0.38
ANF,mid,Consumer,2018-06-01,post-market,yfinance,-0.56,-0.77,27.37,2018-06-04,22.012805938720703,-5.58,10.95,8.18,1.33,0.6,9.62,7.58,2.77,-1.11,3.88,1.94,0.88
ANF,mid,Consumer,2018-08-30,post-market,yfinance,-0.06,-0.05,-12.51,2018-08-31,20.008962631225586,-20.74,-4.74,-8.79,-0.76,-0.33,-3.98,-8.46,-4.18,0.49,-4.67,3.13,0.53
ANF,mid,Consumer,2018-11-29,post-market,yfinance,0.35,0.21,66.67,2018-11-30,19.480066299438477,30.44,-7.82,-10.53,-4.2,-7.36,-3.62,-3.17,-0.23,-9.24,9.01,1.63,0.5
ANF,mid,Consumer,2019-03-06,post-market,yfinance,1.42,1.11,28.22,2019-03-07,24.445716857910156,18.28,2.68,-1.4,2.24,3.53,0.44,-4.93,3.42,4.43,-1.01,2.21,0.31
ANF,mid,Consumer,2019-05-29,post-market,yfinance,-0.29,-0.43,33.22,2019-05-30,16.607145309448242,-28.04,-8.83,-11.2,2.07,3.78,-10.9,-14.98,-8.31,4.47,-12.78,3.31,0.27
